Time: 00:54:11 | Score: 40 | WARNING
Time: 10:24:41 | Score: 30 | CRITICAL ALERT
Time: 10:24:41 | Score: 30 | CRITICAL ALERT
Time: 10:24:41 | Score: 30 | CRITICAL ALERT
Time: 10:24:41 | Score: 30 | CRITICAL ALERT
Time: 10:24:41 | Score: 30 | CRITICAL ALERT
Time: 10:24:42 | Score: 30 | CRITICAL ALERT
Time: 10:24:42 | Score: 30 | CRITICAL ALERT
Time: 10:24:43 | Score: 30 | CRITICAL ALERT
Time: 10:24:43 | Score: 30 | CRITICAL ALERT
Time: 10:24:43 | Score: 30 | CRITICAL ALERT
Time: 10:24:44 | Score: 30 | CRITICAL ALERT
Time: 10:25:04 | Score: 30 | WARNING
Time: 10:25:05 | Score: 30 | WARNING
Time: 10:25:05 | Score: 30 | WARNING
Time: 10:25:07 | Score: 30 | WARNING
Time: 10:25:08 | Score: 30 | WARNING
Time: 10:25:09 | Score: 30 | WARNING
Time: 10:25:10 | Score: 30 | WARNING
Time: 10:25:11 | Score: 30 | WARNING
Time: 10:25:11 | Score: 30 | WARNING
Time: 10:25:12 | Score: 30 | WARNING
Time: 10:25:12 | Score: 30 | WARNING
Time: 10:25:12 | Score: 30 | WARNING
Time: 10:25:12 | Score: 30 | WARNING
Time: 10:25:12 | Score: 30 | WARNING
Time: 10:25:12 | Score: 30 | WARNING
Time: 10:25:13 | Score: 30 | WARNING
Time: 10:25:13 | Score: 30 | WARNING
Time: 10:25:13 | Score: 30 | WARNING
Time: 10:25:13 | Score: 30 | WARNING
Time: 10:25:13 | Score: 30 | WARNING
Time: 10:25:13 | Score: 30 | WARNING
Time: 10:25:13 | Score: 30 | WARNING
Time: 10:25:13 | Score: 30 | WARNING
Time: 10:25:14 | Score: 30 | WARNING
Time: 10:25:14 | Score: 30 | WARNING
Time: 10:25:14 | Score: 30 | WARNING
Time: 10:25:14 | Score: 30 | WARNING
Time: 10:25:14 | Score: 30 | WARNING
Time: 10:25:14 | Score: 30 | WARNING
Time: 10:25:14 | Score: 30 | WARNING
Time: 10:25:14 | Score: 30 | WARNING
Time: 10:25:14 | Score: 30 | WARNING
Time: 10:25:15 | Score: 30 | WARNING
Time: 10:25:15 | Score: 30 | WARNING
Time: 10:25:18 | Score: 40 | CRITICAL ALERT
Time: 10:25:18 | Score: 40 | CRITICAL ALERT
Time: 10:25:18 | Score: 40 | CRITICAL ALERT
Time: 10:25:18 | Score: 40 | CRITICAL ALERT
Time: 10:25:18 | Score: 40 | CRITICAL ALERT
Time: 10:25:18 | Score: 40 | CRITICAL ALERT
Time: 10:25:21 | Score: 40 | CRITICAL ALERT
Time: 10:25:21 | Score: 40 | CRITICAL ALERT
Time: 10:25:21 | Score: 40 | CRITICAL ALERT
Time: 10:25:21 | Score: 40 | CRITICAL ALERT
Time: 10:25:21 | Score: 40 | CRITICAL ALERT
Time: 10:25:21 | Score: 40 | CRITICAL ALERT
Time: 10:25:21 | Score: 40 | CRITICAL ALERT
Time: 10:25:22 | Score: 40 | CRITICAL ALERT
Time: 10:25:22 | Score: 40 | CRITICAL ALERT
Time: 10:25:22 | Score: 40 | CRITICAL ALERT
Time: 10:25:22 | Score: 40 | CRITICAL ALERT
Time: 10:25:22 | Score: 40 | CRITICAL ALERT
Time: 10:25:22 | Score: 40 | CRITICAL ALERT
Time: 10:25:22 | Score: 40 | CRITICAL ALERT
Time: 10:25:23 | Score: 40 | CRITICAL ALERT
Time: 10:25:23 | Score: 40 | CRITICAL ALERT
Time: 10:25:23 | Score: 40 | CRITICAL ALERT
Time: 10:25:23 | Score: 40 | CRITICAL ALERT
Time: 10:25:23 | Score: 40 | CRITICAL ALERT
Time: 10:25:23 | Score: 40 | CRITICAL ALERT
Time: 10:25:23 | Score: 40 | CRITICAL ALERT
Time: 10:25:24 | Score: 40 | CRITICAL ALERT
Time: 10:25:24 | Score: 40 | CRITICAL ALERT
Time: 10:25:24 | Score: 40 | CRITICAL ALERT
Time: 10:25:24 | Score: 40 | CRITICAL ALERT
Time: 10:25:24 | Score: 40 | CRITICAL ALERT
Time: 10:25:24 | Score: 40 | CRITICAL ALERT
Time: 10:25:24 | Score: 40 | CRITICAL ALERT
Time: 10:25:24 | Score: 40 | CRITICAL ALERT
Time: 10:25:25 | Score: 40 | CRITICAL ALERT
Time: 10:25:25 | Score: 40 | CRITICAL ALERT
Time: 10:25:25 | Score: 40 | CRITICAL ALERT
Time: 10:25:25 | Score: 40 | CRITICAL ALERT
Time: 10:25:25 | Score: 40 | CRITICAL ALERT
Time: 10:25:25 | Score: 40 | CRITICAL ALERT
Time: 10:25:26 | Score: 40 | CRITICAL ALERT
Time: 10:25:26 | Score: 40 | CRITICAL ALERT
Time: 10:25:26 | Score: 40 | CRITICAL ALERT
Time: 10:25:26 | Score: 40 | CRITICAL ALERT
Time: 10:25:26 | Score: 40 | CRITICAL ALERT
Time: 10:25:30 | Score: 30 | CRITICAL ALERT
Time: 10:25:30 | Score: 30 | CRITICAL ALERT
Time: 10:25:30 | Score: 30 | CRITICAL ALERT
Time: 10:25:30 | Score: 30 | CRITICAL ALERT
Time: 10:25:30 | Score: 30 | CRITICAL ALERT
Time: 10:25:31 | Score: 30 | CRITICAL ALERT
Time: 10:25:31 | Score: 30 | CRITICAL ALERT
Time: 10:25:31 | Score: 30 | CRITICAL ALERT
Time: 10:25:31 | Score: 30 | CRITICAL ALERT
Time: 10:25:31 | Score: 30 | CRITICAL ALERT
Time: 10:25:31 | Score: 30 | CRITICAL ALERT
Time: 10:25:31 | Score: 30 | CRITICAL ALERT
Time: 10:25:32 | Score: 30 | CRITICAL ALERT
Time: 10:25:32 | Score: 30 | CRITICAL ALERT
Time: 10:25:32 | Score: 30 | CRITICAL ALERT
Time: 10:25:32 | Score: 30 | CRITICAL ALERT
Time: 10:25:32 | Score: 30 | CRITICAL ALERT
Time: 10:25:32 | Score: 30 | CRITICAL ALERT
Time: 10:25:32 | Score: 30 | CRITICAL ALERT
Time: 10:25:32 | Score: 30 | CRITICAL ALERT
Time: 10:25:33 | Score: 30 | CRITICAL ALERT
Time: 10:25:33 | Score: 30 | CRITICAL ALERT
Time: 10:25:33 | Score: 30 | CRITICAL ALERT
Time: 10:25:33 | Score: 30 | CRITICAL ALERT
Time: 10:25:33 | Score: 30 | CRITICAL ALERT
Time: 10:25:33 | Score: 30 | CRITICAL ALERT
Time: 10:25:34 | Score: 30 | CRITICAL ALERT
Time: 10:25:34 | Score: 70 | CRITICAL ALERT
Time: 10:25:34 | Score: 70 | CRITICAL ALERT
Time: 10:25:35 | Score: 70 | CRITICAL ALERT
Time: 10:25:35 | Score: 30 | CRITICAL ALERT
Time: 10:25:35 | Score: 30 | CRITICAL ALERT
Time: 10:25:35 | Score: 30 | CRITICAL ALERT
Time: 10:25:36 | Score: 30 | CRITICAL ALERT
Time: 10:25:36 | Score: 30 | CRITICAL ALERT
Time: 10:26:23 | Score: 40 | CRITICAL ALERT
Time: 10:26:23 | Score: 40 | CRITICAL ALERT
Time: 10:26:23 | Score: 40 | CRITICAL ALERT
Time: 10:26:23 | Score: 40 | CRITICAL ALERT
Time: 10:26:23 | Score: 40 | CRITICAL ALERT
Time: 10:26:23 | Score: 40 | CRITICAL ALERT
Time: 10:26:23 | Score: 40 | CRITICAL ALERT
Time: 10:26:24 | Score: 40 | CRITICAL ALERT
Time: 10:26:24 | Score: 40 | CRITICAL ALERT
Time: 10:26:24 | Score: 40 | CRITICAL ALERT
Time: 10:26:24 | Score: 40 | CRITICAL ALERT
Time: 10:26:24 | Score: 40 | CRITICAL ALERT
Time: 10:26:24 | Score: 40 | CRITICAL ALERT
Time: 10:26:24 | Score: 40 | CRITICAL ALERT
Time: 10:26:24 | Score: 40 | CRITICAL ALERT
Time: 10:26:25 | Score: 40 | CRITICAL ALERT
Time: 10:26:25 | Score: 40 | CRITICAL ALERT
Time: 10:26:25 | Score: 40 | CRITICAL ALERT
Time: 10:26:25 | Score: 40 | CRITICAL ALERT
Time: 10:26:25 | Score: 40 | CRITICAL ALERT
Time: 10:26:25 | Score: 40 | CRITICAL ALERT
Time: 10:26:25 | Score: 40 | CRITICAL ALERT
Time: 10:26:26 | Score: 40 | CRITICAL ALERT
Time: 10:26:26 | Score: 40 | CRITICAL ALERT
Time: 10:26:26 | Score: 40 | CRITICAL ALERT
Time: 10:26:26 | Score: 40 | CRITICAL ALERT
Time: 10:26:28 | Score: 40 | CRITICAL ALERT
Time: 10:26:29 | Score: 40 | CRITICAL ALERT
Time: 10:26:29 | Score: 40 | CRITICAL ALERT
Time: 10:26:29 | Score: 40 | CRITICAL ALERT
Time: 10:26:29 | Score: 40 | CRITICAL ALERT
Time: 10:26:29 | Score: 40 | CRITICAL ALERT
Time: 10:26:29 | Score: 40 | CRITICAL ALERT
Time: 10:26:29 | Score: 40 | CRITICAL ALERT
Time: 10:26:29 | Score: 40 | CRITICAL ALERT
Time: 10:26:30 | Score: 40 | CRITICAL ALERT
Time: 10:26:30 | Score: 40 | CRITICAL ALERT
Time: 10:26:30 | Score: 40 | CRITICAL ALERT
Time: 10:26:30 | Score: 40 | CRITICAL ALERT
Time: 10:26:30 | Score: 40 | CRITICAL ALERT
Time: 10:26:30 | Score: 40 | CRITICAL ALERT
Time: 10:26:30 | Score: 40 | CRITICAL ALERT
Time: 10:26:31 | Score: 40 | CRITICAL ALERT
Time: 10:26:31 | Score: 40 | CRITICAL ALERT
Time: 10:26:31 | Score: 40 | CRITICAL ALERT
Time: 10:26:31 | Score: 40 | CRITICAL ALERT
Time: 10:26:31 | Score: 40 | CRITICAL ALERT
Time: 10:26:31 | Score: 40 | CRITICAL ALERT
Time: 10:26:31 | Score: 40 | CRITICAL ALERT
Time: 10:26:31 | Score: 40 | CRITICAL ALERT
Time: 10:26:32 | Score: 40 | CRITICAL ALERT
Time: 10:26:32 | Score: 40 | CRITICAL ALERT
Time: 10:26:32 | Score: 40 | CRITICAL ALERT
Time: 10:26:32 | Score: 40 | CRITICAL ALERT
Time: 10:26:32 | Score: 40 | CRITICAL ALERT
Time: 10:26:32 | Score: 40 | CRITICAL ALERT
Time: 10:26:32 | Score: 40 | CRITICAL ALERT
Time: 10:26:33 | Score: 40 | CRITICAL ALERT
Time: 10:26:38 | Score: 30 | CRITICAL ALERT
Time: 10:26:38 | Score: 30 | CRITICAL ALERT
Time: 10:26:38 | Score: 30 | CRITICAL ALERT
Time: 10:26:38 | Score: 30 | CRITICAL ALERT
Time: 10:26:38 | Score: 30 | CRITICAL ALERT
Time: 10:26:38 | Score: 30 | CRITICAL ALERT
Time: 10:26:38 | Score: 30 | CRITICAL ALERT
Time: 10:26:39 | Score: 30 | CRITICAL ALERT
Time: 10:26:39 | Score: 30 | CRITICAL ALERT
Time: 10:26:39 | Score: 30 | CRITICAL ALERT
Time: 10:26:39 | Score: 30 | CRITICAL ALERT
Time: 10:26:39 | Score: 30 | CRITICAL ALERT
Time: 10:26:39 | Score: 30 | CRITICAL ALERT
Time: 10:26:39 | Score: 70 | CRITICAL ALERT
Time: 10:26:40 | Score: 70 | CRITICAL ALERT
Time: 10:26:40 | Score: 70 | CRITICAL ALERT
Time: 10:26:40 | Score: 70 | CRITICAL ALERT
Time: 10:26:40 | Score: 70 | CRITICAL ALERT
Time: 10:26:40 | Score: 70 | CRITICAL ALERT
Time: 10:26:40 | Score: 40 | CRITICAL ALERT
Time: 10:26:40 | Score: 40 | CRITICAL ALERT
Time: 10:26:40 | Score: 40 | CRITICAL ALERT
Time: 10:26:41 | Score: 40 | CRITICAL ALERT
Time: 10:26:41 | Score: 40 | CRITICAL ALERT
Time: 10:26:41 | Score: 40 | CRITICAL ALERT
Time: 10:26:41 | Score: 40 | CRITICAL ALERT
Time: 10:26:41 | Score: 40 | CRITICAL ALERT
Time: 10:26:53 | Score: 40 | CRITICAL ALERT
Time: 10:26:53 | Score: 40 | CRITICAL ALERT
Time: 10:26:53 | Score: 40 | CRITICAL ALERT
Time: 10:26:53 | Score: 40 | CRITICAL ALERT
Time: 10:26:54 | Score: 40 | CRITICAL ALERT
Time: 10:26:54 | Score: 40 | CRITICAL ALERT
Time: 10:26:54 | Score: 40 | CRITICAL ALERT
Time: 10:26:54 | Score: 40 | CRITICAL ALERT
Time: 10:26:54 | Score: 40 | CRITICAL ALERT
Time: 10:26:56 | Score: 30 | CRITICAL ALERT
Time: 10:26:56 | Score: 30 | CRITICAL ALERT
Time: 10:26:56 | Score: 30 | CRITICAL ALERT
Time: 10:26:57 | Score: 30 | CRITICAL ALERT
Time: 10:26:57 | Score: 30 | CRITICAL ALERT
Time: 10:26:57 | Score: 30 | CRITICAL ALERT
Time: 10:26:57 | Score: 30 | CRITICAL ALERT
Time: 10:26:57 | Score: 30 | CRITICAL ALERT
Time: 10:26:57 | Score: 30 | CRITICAL ALERT
Time: 10:26:57 | Score: 30 | CRITICAL ALERT
Time: 10:26:57 | Score: 30 | CRITICAL ALERT
Time: 10:26:58 | Score: 30 | CRITICAL ALERT
Time: 10:26:58 | Score: 30 | CRITICAL ALERT
Time: 10:27:09 | Score: 30 | WARNING
Time: 10:27:10 | Score: 30 | WARNING
Time: 10:27:10 | Score: 30 | WARNING
Time: 10:27:10 | Score: 30 | WARNING
Time: 10:27:10 | Score: 30 | WARNING
Time: 10:27:10 | Score: 30 | WARNING
Time: 10:27:11 | Score: 30 | WARNING
Time: 10:27:11 | Score: 30 | WARNING
Time: 10:27:11 | Score: 30 | WARNING
Time: 10:27:11 | Score: 30 | WARNING
Time: 10:27:11 | Score: 30 | WARNING
Time: 10:27:11 | Score: 30 | WARNING
Time: 10:27:11 | Score: 30 | WARNING
Time: 10:27:12 | Score: 30 | WARNING
Time: 10:27:12 | Score: 30 | WARNING
Time: 10:27:12 | Score: 30 | WARNING
Time: 10:27:12 | Score: 30 | WARNING
Time: 10:27:12 | Score: 30 | WARNING
Time: 10:27:12 | Score: 30 | WARNING
Time: 10:27:13 | Score: 30 | WARNING
Time: 10:27:13 | Score: 30 | WARNING
Time: 10:27:13 | Score: 30 | WARNING
Time: 10:27:14 | Score: 30 | WARNING
Time: 10:27:14 | Score: 40 | CRITICAL ALERT
Time: 10:27:14 | Score: 40 | CRITICAL ALERT
Time: 10:27:14 | Score: 40 | CRITICAL ALERT
Time: 10:27:14 | Score: 30 | WARNING
Time: 10:27:15 | Score: 40 | CRITICAL ALERT
Time: 10:27:15 | Score: 70 | CRITICAL ALERT
Time: 10:27:15 | Score: 70 | CRITICAL ALERT
Time: 10:27:15 | Score: 40 | CRITICAL ALERT
Time: 10:27:15 | Score: 70 | CRITICAL ALERT
Time: 10:27:15 | Score: 70 | CRITICAL ALERT
Time: 10:27:15 | Score: 70 | CRITICAL ALERT
Time: 10:27:16 | Score: 70 | CRITICAL ALERT
Time: 10:27:16 | Score: 70 | CRITICAL ALERT
Time: 10:27:16 | Score: 70 | CRITICAL ALERT
Time: 10:27:16 | Score: 40 | CRITICAL ALERT
Time: 10:27:16 | Score: 70 | CRITICAL ALERT
Time: 10:27:16 | Score: 70 | CRITICAL ALERT
Time: 10:27:16 | Score: 70 | CRITICAL ALERT
Time: 10:27:16 | Score: 70 | CRITICAL ALERT
Time: 10:27:17 | Score: 70 | CRITICAL ALERT
Time: 10:27:17 | Score: 40 | CRITICAL ALERT
Time: 10:27:17 | Score: 40 | CRITICAL ALERT
Time: 10:27:17 | Score: 40 | CRITICAL ALERT
Time: 10:27:17 | Score: 40 | CRITICAL ALERT
Time: 10:27:17 | Score: 40 | CRITICAL ALERT
Time: 10:27:17 | Score: 40 | CRITICAL ALERT
Time: 10:27:18 | Score: 40 | CRITICAL ALERT
Time: 10:27:20 | Score: 30 | WARNING
Time: 10:27:20 | Score: 30 | WARNING
Time: 10:27:22 | Score: 40 | CRITICAL ALERT
Time: 10:27:22 | Score: 30 | WARNING
Time: 10:27:22 | Score: 30 | WARNING
Time: 10:27:25 | Score: 70 | CRITICAL ALERT
Time: 10:27:25 | Score: 30 | WARNING
Time: 10:27:26 | Score: 30 | WARNING
Time: 10:27:26 | Score: 30 | WARNING
Time: 10:27:27 | Score: 30 | WARNING
Time: 10:27:27 | Score: 30 | WARNING
Time: 10:27:27 | Score: 30 | WARNING
Time: 10:27:27 | Score: 30 | WARNING
Time: 10:27:27 | Score: 30 | WARNING
Time: 10:27:27 | Score: 30 | WARNING
Time: 10:27:27 | Score: 30 | WARNING
Time: 10:27:27 | Score: 30 | WARNING
Time: 10:27:28 | Score: 30 | WARNING
Time: 10:27:28 | Score: 30 | WARNING
Time: 10:27:28 | Score: 30 | WARNING
Time: 10:27:28 | Score: 30 | WARNING
Time: 10:27:29 | Score: 30 | WARNING
Time: 10:27:30 | Score: 30 | WARNING
Time: 10:27:30 | Score: 30 | WARNING
Time: 10:27:31 | Score: 30 | WARNING
Time: 10:27:31 | Score: 30 | WARNING
Time: 10:27:31 | Score: 30 | WARNING
Time: 10:27:31 | Score: 30 | WARNING
Time: 10:27:31 | Score: 30 | WARNING
Time: 10:27:32 | Score: 30 | WARNING
Time: 10:27:32 | Score: 30 | WARNING
Time: 10:27:32 | Score: 30 | WARNING
Time: 10:27:32 | Score: 30 | WARNING
Time: 10:27:32 | Score: 30 | WARNING
Time: 10:27:33 | Score: 30 | WARNING
Time: 10:27:33 | Score: 30 | WARNING
Time: 10:27:33 | Score: 30 | WARNING
Time: 10:27:33 | Score: 30 | WARNING
Time: 10:27:33 | Score: 30 | WARNING
Time: 10:27:33 | Score: 30 | WARNING
Time: 10:27:36 | Score: 30 | WARNING
Time: 10:27:37 | Score: 30 | WARNING
Time: 10:27:37 | Score: 30 | WARNING
Time: 10:27:37 | Score: 30 | WARNING
Time: 10:27:37 | Score: 30 | WARNING
Time: 10:27:37 | Score: 30 | WARNING
Time: 10:27:37 | Score: 30 | WARNING
Time: 10:27:38 | Score: 30 | WARNING
Time: 10:27:38 | Score: 30 | WARNING
Time: 10:27:38 | Score: 30 | WARNING
Time: 10:27:38 | Score: 30 | WARNING
Time: 10:27:38 | Score: 30 | WARNING
Time: 10:27:38 | Score: 30 | WARNING
Time: 10:27:38 | Score: 30 | WARNING
Time: 10:27:38 | Score: 30 | WARNING
Time: 10:27:39 | Score: 30 | WARNING
Time: 10:27:39 | Score: 30 | WARNING
Time: 10:27:39 | Score: 30 | WARNING
Time: 10:27:39 | Score: 30 | WARNING
Time: 10:27:39 | Score: 30 | WARNING
Time: 10:27:39 | Score: 30 | WARNING
Time: 10:27:39 | Score: 30 | WARNING
Time: 10:27:40 | Score: 30 | WARNING
Time: 10:27:40 | Score: 30 | WARNING
Time: 10:27:40 | Score: 30 | WARNING
Time: 10:27:40 | Score: 30 | WARNING
Time: 10:27:40 | Score: 30 | WARNING
Time: 10:27:40 | Score: 30 | WARNING
Time: 10:27:40 | Score: 30 | WARNING
Time: 10:27:40 | Score: 30 | WARNING
Time: 10:27:41 | Score: 30 | WARNING
Time: 10:27:44 | Score: 30 | WARNING
Time: 10:27:44 | Score: 30 | WARNING
Time: 10:27:44 | Score: 30 | WARNING
Time: 10:27:45 | Score: 30 | WARNING
Time: 10:27:46 | Score: 30 | WARNING
Time: 10:27:46 | Score: 30 | WARNING
Time: 10:27:46 | Score: 30 | WARNING
Time: 10:27:46 | Score: 30 | WARNING
Time: 10:27:46 | Score: 30 | WARNING
Time: 10:27:46 | Score: 30 | WARNING
Time: 10:27:46 | Score: 30 | WARNING
Time: 10:27:48 | Score: 30 | WARNING
Time: 10:27:48 | Score: 30 | WARNING
Time: 10:27:48 | Score: 30 | WARNING
Time: 10:27:48 | Score: 30 | WARNING
Time: 10:27:49 | Score: 30 | WARNING
Time: 10:27:49 | Score: 30 | WARNING
Time: 10:27:49 | Score: 30 | WARNING
Time: 10:27:49 | Score: 30 | WARNING
Time: 10:27:49 | Score: 30 | WARNING
Time: 10:27:49 | Score: 70 | CRITICAL ALERT
Time: 10:27:49 | Score: 30 | WARNING
Time: 10:27:50 | Score: 70 | CRITICAL ALERT
Time: 10:27:50 | Score: 70 | CRITICAL ALERT
Time: 10:27:50 | Score: 70 | CRITICAL ALERT
Time: 10:27:50 | Score: 70 | CRITICAL ALERT
Time: 10:27:50 | Score: 70 | CRITICAL ALERT
Time: 10:27:50 | Score: 70 | CRITICAL ALERT
Time: 10:27:50 | Score: 30 | WARNING
Time: 10:27:50 | Score: 30 | WARNING
Time: 10:27:51 | Score: 30 | WARNING
Time: 10:27:51 | Score: 30 | WARNING
Time: 10:27:51 | Score: 30 | WARNING
Time: 10:27:51 | Score: 30 | WARNING
Time: 10:27:51 | Score: 30 | WARNING
Time: 10:27:51 | Score: 30 | WARNING
Time: 10:27:51 | Score: 30 | WARNING
Time: 10:27:52 | Score: 30 | WARNING
Time: 10:27:52 | Score: 30 | WARNING
Time: 10:27:52 | Score: 30 | WARNING
Time: 10:27:52 | Score: 30 | WARNING
Time: 10:27:52 | Score: 30 | WARNING
Time: 10:27:52 | Score: 30 | WARNING
Time: 10:27:52 | Score: 30 | WARNING
Time: 10:27:53 | Score: 30 | WARNING
Time: 10:27:53 | Score: 30 | WARNING
Time: 10:27:53 | Score: 30 | WARNING
Time: 10:27:53 | Score: 30 | WARNING
Time: 10:27:53 | Score: 30 | WARNING
Time: 10:27:53 | Score: 30 | WARNING
Time: 10:27:53 | Score: 30 | WARNING
Time: 10:27:54 | Score: 30 | WARNING
Time: 10:27:54 | Score: 30 | WARNING
Time: 10:27:54 | Score: 30 | WARNING
Time: 10:27:54 | Score: 30 | WARNING
Time: 10:27:54 | Score: 30 | WARNING
Time: 10:27:54 | Score: 30 | WARNING
Time: 10:27:54 | Score: 30 | WARNING
Time: 10:27:55 | Score: 30 | WARNING
Time: 10:27:55 | Score: 30 | WARNING
Time: 10:27:55 | Score: 30 | WARNING
Time: 10:27:55 | Score: 30 | WARNING
Time: 10:27:55 | Score: 30 | WARNING
Time: 10:27:55 | Score: 30 | WARNING
Time: 10:27:55 | Score: 30 | WARNING
Time: 10:27:56 | Score: 30 | WARNING
Time: 10:27:56 | Score: 30 | WARNING
Time: 10:27:56 | Score: 30 | WARNING
Time: 10:27:56 | Score: 30 | WARNING
Time: 10:27:56 | Score: 30 | WARNING
Time: 10:27:56 | Score: 30 | WARNING
Time: 10:27:56 | Score: 30 | WARNING
Time: 10:27:56 | Score: 30 | WARNING
Time: 10:27:57 | Score: 30 | WARNING
Time: 10:27:57 | Score: 30 | WARNING
Time: 10:27:57 | Score: 30 | WARNING
Time: 10:27:57 | Score: 30 | WARNING
Time: 10:27:57 | Score: 30 | WARNING
Time: 10:27:57 | Score: 30 | WARNING
Time: 10:27:57 | Score: 30 | WARNING
Time: 10:27:57 | Score: 30 | WARNING
Time: 10:27:58 | Score: 30 | WARNING
Time: 10:27:58 | Score: 30 | WARNING
Time: 10:59:19 | Score: 30 | WARNING
Time: 10:59:20 | Score: 30 | WARNING
Time: 10:59:35 | Score: 30 | WARNING
Time: 10:59:35 | Score: 30 | WARNING
Time: 10:59:35 | Score: 30 | WARNING
Time: 10:59:36 | Score: 30 | WARNING
Time: 10:59:36 | Score: 30 | WARNING
Time: 10:59:36 | Score: 30 | WARNING
Time: 10:59:36 | Score: 30 | WARNING
Time: 10:59:36 | Score: 30 | WARNING
Time: 10:59:36 | Score: 30 | WARNING
Time: 10:59:36 | Score: 30 | WARNING
Time: 10:59:36 | Score: 30 | WARNING
Time: 10:59:37 | Score: 30 | WARNING
Time: 10:59:37 | Score: 30 | WARNING
Time: 10:59:37 | Score: 30 | WARNING
Time: 10:59:37 | Score: 30 | WARNING
Time: 10:59:37 | Score: 30 | WARNING
Time: 10:59:37 | Score: 30 | WARNING
Time: 10:59:38 | Score: 30 | WARNING
Time: 10:59:38 | Score: 30 | WARNING
Time: 10:59:38 | Score: 30 | WARNING
Time: 10:59:38 | Score: 30 | WARNING
Time: 10:59:38 | Score: 30 | WARNING
Time: 10:59:38 | Score: 30 | WARNING
Time: 10:59:38 | Score: 30 | WARNING
Time: 10:59:38 | Score: 30 | WARNING
Time: 10:59:39 | Score: 30 | WARNING
Time: 10:59:39 | Score: 30 | WARNING
Time: 10:59:39 | Score: 30 | WARNING
Time: 10:59:39 | Score: 30 | WARNING
Time: 10:59:39 | Score: 30 | WARNING
Time: 10:59:39 | Score: 30 | WARNING
Time: 10:59:39 | Score: 30 | WARNING
Time: 10:59:40 | Score: 30 | WARNING
Time: 10:59:40 | Score: 30 | WARNING
Time: 10:59:41 | Score: 30 | WARNING
Time: 10:59:41 | Score: 30 | WARNING
Time: 10:59:42 | Score: 30 | WARNING
Time: 10:59:43 | Score: 30 | WARNING
Time: 10:59:43 | Score: 30 | WARNING
Time: 10:59:43 | Score: 30 | WARNING
Time: 10:59:43 | Score: 30 | WARNING
Time: 10:59:43 | Score: 30 | WARNING
Time: 10:59:43 | Score: 30 | WARNING
Time: 10:59:43 | Score: 30 | WARNING
Time: 10:59:43 | Score: 30 | WARNING
Time: 10:59:43 | Score: 30 | WARNING
Time: 10:59:44 | Score: 30 | WARNING
Time: 10:59:44 | Score: 30 | WARNING
Time: 10:59:46 | Score: 30 | WARNING
Time: 10:59:50 | Score: 30 | WARNING
Time: 10:59:51 | Score: 30 | WARNING
Time: 10:59:51 | Score: 30 | WARNING
Time: 10:59:51 | Score: 30 | WARNING
Time: 10:59:51 | Score: 30 | WARNING
Time: 10:59:51 | Score: 30 | WARNING
Time: 10:59:51 | Score: 30 | WARNING
Time: 10:59:51 | Score: 30 | WARNING
Time: 10:59:52 | Score: 30 | WARNING
Time: 10:59:52 | Score: 30 | WARNING
Time: 10:59:52 | Score: 30 | WARNING
Time: 10:59:52 | Score: 30 | WARNING
Time: 10:59:52 | Score: 30 | WARNING
Time: 10:59:52 | Score: 30 | WARNING
Time: 10:59:52 | Score: 30 | WARNING
Time: 10:59:53 | Score: 30 | WARNING
Time: 10:59:53 | Score: 30 | WARNING
Time: 10:59:53 | Score: 30 | WARNING
Time: 10:59:54 | Score: 30 | WARNING
Time: 10:59:54 | Score: 30 | WARNING
Time: 10:59:54 | Score: 30 | WARNING
Time: 10:59:54 | Score: 30 | WARNING
Time: 10:59:54 | Score: 30 | WARNING
Time: 10:59:55 | Score: 30 | WARNING
Time: 10:59:55 | Score: 30 | WARNING
Time: 10:59:55 | Score: 30 | WARNING
Time: 10:59:55 | Score: 30 | WARNING
Time: 10:59:55 | Score: 30 | WARNING
Time: 10:59:58 | Score: 30 | WARNING
Time: 10:59:58 | Score: 30 | WARNING
Time: 10:59:59 | Score: 30 | WARNING
Time: 10:59:59 | Score: 30 | WARNING
Time: 10:59:59 | Score: 30 | WARNING
Time: 10:59:59 | Score: 30 | WARNING
Time: 10:59:59 | Score: 30 | WARNING
Time: 10:59:59 | Score: 30 | WARNING
Time: 11:00:00 | Score: 30 | WARNING
Time: 11:00:00 | Score: 30 | WARNING
Time: 11:00:01 | Score: 30 | WARNING
Time: 11:00:01 | Score: 30 | WARNING
Time: 11:00:01 | Score: 30 | WARNING
Time: 11:00:01 | Score: 30 | WARNING
Time: 11:00:02 | Score: 30 | WARNING
Time: 11:00:02 | Score: 30 | WARNING
Time: 11:00:02 | Score: 30 | WARNING
Time: 11:00:02 | Score: 30 | WARNING
Time: 11:00:02 | Score: 30 | WARNING
Time: 11:00:02 | Score: 30 | WARNING
Time: 11:00:03 | Score: 30 | WARNING
Time: 11:00:03 | Score: 30 | WARNING
Time: 11:00:03 | Score: 30 | WARNING
Time: 11:00:04 | Score: 30 | WARNING
Time: 11:00:04 | Score: 30 | WARNING
Time: 11:00:07 | Score: 30 | WARNING
Time: 11:00:07 | Score: 30 | WARNING
Time: 11:00:07 | Score: 30 | WARNING
Time: 11:00:08 | Score: 30 | WARNING
Time: 11:00:09 | Score: 30 | WARNING
